month,weekday,is_holiday,site,hist_avg_tourists,hist_avg_temp,hist_avg_precip,hist_event_count,hist_trend_score,tourists,date,condition
9,0,0,Jim Corbett National Park,289.0,17.714285714285715,3.3000000000000003,0.14285714285714285,52.142857142857146,305,2020-09-14,Overcrowded
9,1,0,Jim Corbett National Park,279.85714285714283,17.428571428571427,2.742857142857143,0.42857142857142855,42.714285714285715,366,2020-09-15,Overcrowded
9,2,0,Jim Corbett National Park,275.0,16.642857142857142,2.942857142857143,0.2857142857142857,33.0,239,2020-09-16,Suitable
9,3,0,Jim Corbett National Park,284.0,15.971428571428572,2.6999999999999997,0.0,47.285714285714285,265,2020-09-17,Suitable
9,4,0,Jim Corbett National Park,314.7142857142857,17.2,2.685714285714286,0.2857142857142857,54.42857142857143,362,2020-09-18,Overcrowded
9,5,0,Jim Corbett National Park,288.7142857142857,18.17142857142857,3.042857142857143,0.2857142857142857,29.0,286,2020-09-19,Suitable
9,6,0,Jim Corbett National Park,322.85714285714283,17.871428571428574,3.5428571428571423,0.0,45.285714285714285,353,2020-09-20,Overcrowded
9,0,0,Jim Corbett National Park,315.7142857142857,17.228571428571428,2.7428571428571433,0.2857142857142857,54.285714285714285,343,2020-09-21,Overcrowded
9,1,0,Jim Corbett National Park,301.57142857142856,15.514285714285714,2.842857142857142,0.0,42.42857142857143,343,2020-09-22,Overcrowded
9,2,0,Jim Corbett National Park,270.7142857142857,17.457142857142856,3.228571428571428,0.14285714285714285,48.0,245,2020-09-23,Suitable
9,3,0,Jim Corbett National Park,305.57142857142856,18.714285714285715,3.5142857142857147,0.14285714285714285,50.714285714285715,251,2020-09-24,Suitable
9,4,0,Jim Corbett National Park,325.0,15.871428571428572,3.357142857142857,0.2857142857142857,54.0,383,2020-09-25,Overcrowded
9,5,0,Jim Corbett National Park,299.85714285714283,17.071428571428573,3.185714285714286,0.14285714285714285,43.42857142857143,307,2020-09-26,Overcrowded
9,6,0,Jim Corbett National Park,286.2857142857143,16.04285714285714,2.5571428571428574,0.14285714285714285,56.714285714285715,229,2020-09-27,Suitable
9,0,0,Jim Corbett National Park,303.0,18.114285714285714,3.1285714285714286,0.2857142857142857,53.42857142857143,326,2020-09-28,Overcrowded
9,1,0,Jim Corbett National Park,302.0,20.400000000000002,2.7714285714285714,0.2857142857142857,57.42857142857143,266,2020-09-29,Suitable
9,2,0,Jim Corbett National Park,313.14285714285717,16.914285714285715,3.1999999999999997,0.2857142857142857,48.42857142857143,376,2020-09-30,Overcrowded
10,3,0,Jim Corbett National Park,287.57142857142856,15.257142857142856,2.9285714285714284,0.42857142857142855,52.714285714285715,329,2020-10-01,Overcrowded
10,4,1,Jim Corbett National Park,306.57142857142856,15.171428571428573,2.942857142857143,0.8571428571428571,41.0,254,2020-10-02,Suitable
10,5,0,Jim Corbett National Park,299.14285714285717,16.8,3.271428571428572,1.0,39.285714285714285,331,2020-10-03,Overcrowded
10,6,0,Jim Corbett National Park,321.2857142857143,15.87142857142857,3.3285714285714287,0.7142857142857143,59.57142857142857,374,2020-10-04,Overcrowded
10,0,0,Jim Corbett National Park,309.85714285714283,14.999999999999998,2.5142857142857147,0.8571428571428571,63.714285714285715,272,2020-10-05,Suitable
10,1,0,Jim Corbett National Park,308.14285714285717,17.142857142857142,2.9,1.0,42.285714285714285,201,2020-10-06,Suitable
10,2,0,Jim Corbett National Park,317.0,16.28571428571429,2.8000000000000003,1.8571428571428572,53.142857142857146,253,2020-10-07,Suitable
10,3,0,Jim Corbett National Park,265.7142857142857,15.042857142857143,3.3142857142857145,0.7142857142857143,43.0,260,2020-10-08,Suitable
10,4,0,Jim Corbett National Park,289.0,17.071428571428573,2.6142857142857143,1.1428571428571428,56.285714285714285,327,2020-10-09,Overcrowded
10,5,0,Jim Corbett National Park,333.2857142857143,17.45714285714286,2.8285714285714283,0.7142857142857143,37.285714285714285,281,2020-10-10,Suitable
10,6,0,Jim Corbett National Park,300.2857142857143,16.47142857142857,3.085714285714286,1.4285714285714286,56.714285714285715,305,2020-10-11,Overcrowded
10,0,0,Jim Corbett National Park,317.7142857142857,14.585714285714285,3.3714285714285714,1.5714285714285714,59.714285714285715,375,2020-10-12,Overcrowded
10,1,0,Jim Corbett National Park,293.0,15.84285714285714,2.7714285714285714,0.42857142857142855,60.57142857142857,336,2020-10-13,Overcrowded
10,2,0,Jim Corbett National Park,298.42857142857144,15.414285714285716,2.7142857142857144,1.4285714285714286,54.285714285714285,344,2020-10-14,Overcrowded
10,3,0,Jim Corbett National Park,307.7142857142857,18.000000000000004,1.885714285714286,0.7142857142857143,44.0,300,2020-10-15,Suitable
10,4,0,Jim Corbett National Park,301.0,14.728571428571428,1.8428571428571427,0.7142857142857143,38.285714285714285,332,2020-10-16,Overcrowded
10,5,0,Jim Corbett National Park,312.14285714285717,15.971428571428573,3.3428571428571425,1.1428571428571428,50.857142857142854,270,2020-10-17,Suitable
10,6,0,Jim Corbett National Park,303.7142857142857,14.9,3.9714285714285715,0.8571428571428571,47.285714285714285,303,2020-10-18,Overcrowded
10,0,0,Jim Corbett National Park,288.42857142857144,15.771428571428574,2.6285714285714286,0.42857142857142855,52.142857142857146,243,2020-10-19,Suitable
10,1,0,Jim Corbett National Park,313.42857142857144,18.0,3.0142857142857147,0.8571428571428571,51.857142857142854,287,2020-10-20,Suitable
10,2,0,Jim Corbett National Park,308.7142857142857,16.47142857142857,2.914285714285714,0.7142857142857143,45.0,278,2020-10-21,Suitable
10,3,0,Jim Corbett National Park,281.7142857142857,18.17142857142857,3.428571428571428,1.2857142857142858,59.142857142857146,258,2020-10-22,Suitable
10,4,0,Jim Corbett National Park,315.0,14.714285714285714,2.814285714285714,1.8571428571428572,55.714285714285715,350,2020-10-23,Overcrowded
10,5,0,Jim Corbett National Park,304.42857142857144,16.428571428571427,2.457142857142857,1.4285714285714286,45.42857142857143,332,2020-10-24,Overcrowded
10,6,1,Jim Corbett National Park,299.42857142857144,15.700000000000001,3.357142857142857,1.1428571428571428,47.42857142857143,188,2020-10-25,Mild
10,0,0,Jim Corbett National Park,291.85714285714283,18.414285714285715,2.1714285714285717,1.1428571428571428,55.142857142857146,288,2020-10-26,Suitable
10,1,0,Jim Corbett National Park,287.2857142857143,14.257142857142854,2.9,1.0,54.57142857142857,294,2020-10-27,Suitable
10,2,0,Jim Corbett National Park,292.57142857142856,14.700000000000001,3.1714285714285713,1.4285714285714286,45.142857142857146,229,2020-10-28,Suitable
10,3,0,Jim Corbett National Park,296.85714285714283,16.957142857142856,3.271428571428572,1.5714285714285714,49.142857142857146,384,2020-10-29,Overcrowded
10,4,1,Jim Corbett National Park,333.85714285714283,16.657142857142855,2.6,0.8571428571428571,49.142857142857146,394,2020-10-30,Overcrowded
10,5,0,Jim Corbett National Park,307.14285714285717,16.0,3.5142857142857147,1.5714285714285714,58.857142857142854,221,2020-10-31,Suitable
11,6,0,Jim Corbett National Park,313.14285714285717,17.95714285714286,3.057142857142857,1.4285714285714286,40.714285714285715,273,2020-11-01,Suitable
11,0,0,Jim Corbett National Park,256.0,16.357142857142858,3.3285714285714287,0.8571428571428571,50.714285714285715,302,2020-11-02,Suitable
11,1,0,Jim Corbett National Park,305.85714285714283,17.6,3.3857142857142857,1.1428571428571428,65.0,258,2020-11-03,Suitable
11,2,0,Jim Corbett National Park,282.14285714285717,17.185714285714287,2.9142857142857146,1.1428571428571428,54.142857142857146,292,2020-11-04,Suitable
11,3,0,Jim Corbett National Park,300.2857142857143,16.142857142857142,4.042857142857143,0.7142857142857143,59.857142857142854,311,2020-11-05,Overcrowded
11,4,0,Jim Corbett National Park,275.42857142857144,16.357142857142858,3.357142857142857,1.4285714285714286,36.285714285714285,268,2020-11-06,Suitable
11,5,0,Jim Corbett National Park,285.2857142857143,18.685714285714283,3.4857142857142853,1.1428571428571428,36.57142857142857,382,2020-11-07,Overcrowded
11,6,0,Jim Corbett National Park,285.7142857142857,17.485714285714288,3.3,0.8571428571428571,47.285714285714285,365,2020-11-08,Overcrowded
11,0,0,Jim Corbett National Park,271.42857142857144,15.142857142857142,3.642857142857143,1.0,38.142857142857146,250,2020-11-09,Suitable
11,1,0,Jim Corbett National Park,300.2857142857143,18.22857142857143,3.057142857142857,0.42857142857142855,45.0,325,2020-11-10,Overcrowded
11,2,0,Jim Corbett National Park,300.0,19.099999999999998,3.614285714285714,1.2857142857142858,54.142857142857146,378,2020-11-11,Overcrowded
11,3,0,Jim Corbett National Park,306.2857142857143,16.17142857142857,3.142857142857143,0.2857142857142857,41.142857142857146,310,2020-11-12,Overcrowded
11,4,0,Jim Corbett National Park,317.57142857142856,18.014285714285712,3.2857142857142856,1.0,54.285714285714285,336,2020-11-13,Overcrowded
11,5,1,Jim Corbett National Park,309.57142857142856,17.457142857142856,2.842857142857143,1.1428571428571428,42.142857142857146,381,2020-11-14,Overcrowded
11,6,0,Jim Corbett National Park,314.57142857142856,17.285714285714285,3.1571428571428575,1.2857142857142858,62.142857142857146,231,2020-11-15,Suitable
11,0,0,Jim Corbett National Park,300.42857142857144,17.071428571428573,2.9999999999999996,1.4285714285714286,58.857142857142854,309,2020-11-16,Overcrowded
11,1,0,Jim Corbett National Park,291.2857142857143,17.657142857142855,2.6714285714285713,0.8571428571428571,44.42857142857143,303,2020-11-17,Overcrowded
11,2,0,Jim Corbett National Park,282.2857142857143,18.142857142857142,3.1714285714285713,1.1428571428571428,54.285714285714285,273,2020-11-18,Suitable
11,3,0,Jim Corbett National Park,331.57142857142856,16.228571428571428,3.042857142857143,1.1428571428571428,39.0,307,2020-11-19,Overcrowded
11,4,0,Jim Corbett National Park,284.14285714285717,17.585714285714285,3.085714285714286,1.0,50.0,367,2020-11-20,Overcrowded
11,5,0,Jim Corbett National Park,250.0,16.757142857142856,3.3714285714285714,1.0,40.857142857142854,283,2020-11-21,Suitable
11,6,0,Jim Corbett National Park,356.2857142857143,17.871428571428574,2.157142857142857,0.8571428571428571,51.0,389,2020-11-22,Overcrowded
11,0,0,Jim Corbett National Park,272.57142857142856,14.514285714285714,2.9142857142857146,1.1428571428571428,48.57142857142857,320,2020-11-23,Overcrowded
11,1,0,Jim Corbett National Park,322.7142857142857,18.842857142857145,2.1857142857142855,0.7142857142857143,37.42857142857143,431,2020-11-24,Overcrowded
11,2,0,Jim Corbett National Park,287.57142857142856,16.642857142857142,2.7714285714285714,1.0,43.714285714285715,350,2020-11-25,Overcrowded
11,3,0,Jim Corbett National Park,312.0,16.74285714285714,3.9285714285714284,1.1428571428571428,40.57142857142857,371,2020-11-26,Overcrowded
11,4,0,Jim Corbett National Park,304.14285714285717,16.485714285714284,3.1428571428571423,0.8571428571428571,47.142857142857146,329,2020-11-27,Overcrowded
11,5,0,Jim Corbett National Park,287.85714285714283,20.314285714285717,2.9,1.4285714285714286,48.142857142857146,294,2020-11-28,Suitable
11,6,0,Jim Corbett National Park,280.2857142857143,17.25714285714286,3.842857142857142,1.4285714285714286,46.42857142857143,259,2020-11-29,Suitable
11,0,1,Jim Corbett National Park,293.2857142857143,16.514285714285712,2.6142857142857148,1.1428571428571428,48.42857142857143,234,2020-11-30,Suitable
12,1,0,Jim Corbett National Park,211.14285714285714,21.314285714285717,2.8428571428571425,0.14285714285714285,45.714285714285715,228,2020-12-01,Suitable
12,2,0,Jim Corbett National Park,168.85714285714286,20.542857142857144,2.985714285714286,0.14285714285714285,34.285714285714285,109,2020-12-02,Mild
12,3,0,Jim Corbett National Park,190.57142857142858,21.657142857142862,2.757142857142857,0.0,53.142857142857146,218,2020-12-03,Suitable
12,4,0,Jim Corbett National Park,218.0,20.357142857142858,2.6714285714285713,0.2857142857142857,52.285714285714285,248,2020-12-04,Suitable
12,5,0,Jim Corbett National Park,200.14285714285714,19.914285714285715,3.528571428571429,0.0,58.142857142857146,194,2020-12-05,Mild
12,6,0,Jim Corbett National Park,195.42857142857142,21.27142857142857,2.914285714285714,0.0,61.0,169,2020-12-06,Mild
12,0,0,Jim Corbett National Park,204.71428571428572,20.528571428571432,2.342857142857143,0.14285714285714285,48.0,202,2020-12-07,Suitable
12,1,0,Jim Corbett National Park,203.71428571428572,21.857142857142858,2.257142857142857,0.14285714285714285,43.57142857142857,207,2020-12-08,Suitable
12,2,0,Jim Corbett National Park,188.28571428571428,20.642857142857142,3.114285714285714,0.2857142857142857,50.142857142857146,163,2020-12-09,Mild
12,3,0,Jim Corbett National Park,209.0,21.01428571428571,2.9,0.2857142857142857,55.57142857142857,173,2020-12-10,Mild
12,4,0,Jim Corbett National Park,212.85714285714286,20.657142857142855,3.5142857142857147,0.14285714285714285,61.714285714285715,304,2020-12-11,Overcrowded
12,5,0,Jim Corbett National Park,186.85714285714286,22.142857142857142,2.7857142857142856,0.14285714285714285,48.285714285714285,236,2020-12-12,Suitable
12,6,0,Jim Corbett National Park,211.42857142857142,19.74285714285714,4.042857142857143,0.14285714285714285,63.714285714285715,212,2020-12-13,Suitable
12,0,0,Jim Corbett National Park,221.28571428571428,20.87142857142857,2.6571428571428575,0.14285714285714285,52.857142857142854,270,2020-12-14,Suitable
12,1,0,Jim Corbett National Park,221.42857142857142,23.342857142857145,3.0,0.14285714285714285,66.28571428571429,142,2020-12-15,Mild
12,2,0,Jim Corbett National Park,165.14285714285714,19.87142857142857,2.4857142857142853,0.2857142857142857,43.142857142857146,223,2020-12-16,Suitable
12,3,0,Jim Corbett National Park,192.42857142857142,20.3,3.3857142857142857,0.0,50.0,193,2020-12-17,Mild
12,4,0,Jim Corbett National Park,173.57142857142858,20.61428571428571,2.957142857142857,0.14285714285714285,51.0,149,2020-12-18,Mild
12,5,0,Jim Corbett National Park,227.57142857142858,20.82857142857143,2.7142857142857144,0.2857142857142857,48.714285714285715,220,2020-12-19,Suitable
12,6,0,Jim Corbett National Park,234.71428571428572,20.214285714285715,2.7285714285714286,0.42857142857142855,47.42857142857143,236,2020-12-20,Suitable
12,0,0,Jim Corbett National Park,214.0,23.657142857142855,3.857142857142857,0.2857142857142857,52.714285714285715,226,2020-12-21,Suitable
12,1,0,Jim Corbett National Park,204.71428571428572,23.014285714285712,3.1999999999999997,0.0,52.42857142857143,135,2020-12-22,Mild
12,2,0,Jim Corbett National Park,199.28571428571428,20.52857142857143,3.314285714285714,0.0,49.57142857142857,248,2020-12-23,Suitable
12,3,0,Jim Corbett National Park,202.28571428571428,21.95714285714286,2.6999999999999997,0.14285714285714285,44.57142857142857,157,2020-12-24,Mild
12,4,1,Jim Corbett National Park,226.42857142857142,20.928571428571427,2.2571428571428576,0.0,51.142857142857146,230,2020-12-25,Suitable
12,5,0,Jim Corbett National Park,223.85714285714286,21.428571428571434,2.5714285714285716,0.14285714285714285,63.285714285714285,269,2020-12-26,Suitable
12,6,0,Jim Corbett National Park,212.14285714285714,20.72857142857143,3.3999999999999995,0.2857142857142857,56.714285714285715,236,2020-12-27,Suitable
12,0,0,Jim Corbett National Park,191.0,18.171428571428574,2.6142857142857143,0.0,39.142857142857146,191,2020-12-28,Mild
12,1,0,Jim Corbett National Park,191.85714285714286,20.728571428571428,3.085714285714286,0.42857142857142855,55.285714285714285,151,2020-12-29,Mild
12,2,0,Jim Corbett National Park,214.0,21.085714285714285,2.928571428571428,0.42857142857142855,46.142857142857146,283,2020-12-30,Suitable
12,3,0,Jim Corbett National Park,220.28571428571428,22.0,3.5,0.42857142857142855,55.857142857142854,272,2020-12-31,Suitable
1,4,0,Jim Corbett National Park,180.14285714285714,25.571428571428573,3.4428571428571426,0.14285714285714285,61.285714285714285,129,2021-01-01,Mild
1,5,0,Jim Corbett National Park,243.28571428571428,25.742857142857144,2.9,0.14285714285714285,49.42857142857143,290,2021-01-02,Suitable
1,6,0,Jim Corbett National Park,212.0,24.428571428571427,3.3142857142857145,0.14285714285714285,49.57142857142857,195,2021-01-03,Mild
1,0,0,Jim Corbett National Park,192.85714285714286,25.557142857142857,3.1999999999999997,0.14285714285714285,45.714285714285715,212,2021-01-04,Suitable
1,1,0,Jim Corbett National Park,161.42857142857142,26.37142857142857,2.9714285714285715,0.14285714285714285,55.285714285714285,177,2021-01-05,Mild
1,2,0,Jim Corbett National Park,193.71428571428572,27.042857142857144,3.257142857142857,0.14285714285714285,58.42857142857143,150,2021-01-06,Mild
1,3,0,Jim Corbett National Park,205.14285714285714,27.371428571428574,2.457142857142857,0.0,61.0,206,2021-01-07,Suitable
1,4,0,Jim Corbett National Park,201.28571428571428,25.2,3.557142857142857,0.42857142857142855,57.857142857142854,190,2021-01-08,Mild
1,5,0,Jim Corbett National Park,200.57142857142858,26.057142857142853,2.5,0.0,59.0,288,2021-01-09,Suitable
1,6,0,Jim Corbett National Park,223.57142857142858,26.77142857142857,2.8285714285714287,0.14285714285714285,51.42857142857143,180,2021-01-10,Mild
1,0,0,Jim Corbett National Park,181.28571428571428,26.314285714285713,2.871428571428571,0.14285714285714285,49.142857142857146,161,2021-01-11,Mild
1,1,0,Jim Corbett National Park,217.0,25.785714285714285,3.5714285714285716,0.2857142857142857,48.714285714285715,301,2021-01-12,Suitable
