site,date,tourists,temp,precip,event_count,trend_score
Badrinath,2022-01-28,167,6.5,2.0,1,39
Badrinath,2022-01-29,228,8.8,0.0,0,64
Badrinath,2022-01-30,204,12.6,1.9,0,59
Badrinath,2022-01-31,174,6.6,1.4,0,43
Badrinath,2022-02-01,210,10.1,1.4,0,66
Badrinath,2022-02-02,206,13.1,1.7,1,57
Badrinath,2022-02-03,260,16.9,2.9,2,23
Badrinath,2022-02-04,273,12.2,2.0,0,36
Badrinath,2022-02-05,101,15.8,1.6,0,46
Badrinath,2022-02-06,250,20.0,2.4,0,54
Badrinath,2022-02-07,241,13.2,1.7,0,62
Badrinath,2022-02-08,237,9.6,3.0,0,30
Badrinath,2022-02-09,267,10.0,0.8,2,34
Badrinath,2022-02-10,215,13.8,1.1,0,17
Badrinath,2022-02-11,242,11.6,2.5,1,21
Badrinath,2022-02-12,193,12.8,2.2,1,60
Badrinath,2022-02-13,225,15.3,2.5,0,4
Badrinath,2022-02-14,187,18.3,1.4,1,40
Badrinath,2022-02-15,259,17.7,1.3,1,42
Badrinath,2022-02-16,201,13.4,1.1,0,49
Badrinath,2022-02-17,144,14.0,2.3,0,34
Badrinath,2022-02-18,203,11.5,1.6,0,28
Badrinath,2022-02-19,202,14.5,3.9,2,52
Badrinath,2022-02-20,307,19.3,2.3,0,54
Badrinath,2022-02-21,135,17.9,1.3,1,39
Badrinath,2022-02-22,229,11.8,0.3,0,47
Badrinath,2022-02-23,276,16.3,0.7,0,46
Badrinath,2022-02-24,290,11.6,0.6,1,53
Badrinath,2022-02-25,278,12.6,1.6,0,23
Badrinath,2022-02-26,116,19.0,0.0,0,62
Badrinath,2022-02-27,257,17.5,1.6,1,43
Badrinath,2022-02-28,267,16.8,2.7,0,65
Badrinath,2022-03-01,206,20.3,0.0,0,2
Badrinath,2022-03-02,247,16.5,2.3,0,45
Badrinath,2022-03-03,216,13.8,3.3,1,46
Badrinath,2022-03-04,288,12.6,1.0,2,56
Badrinath,2022-03-05,111,21.3,1.0,3,81
Badrinath,2022-03-06,176,24.5,1.7,0,40
Badrinath,2022-03-07,185,21.2,1.8,1,61
Badrinath,2022-03-08,210,18.0,0.1,1,51
Badrinath,2022-03-09,213,18.0,2.5,1,55
Badrinath,2022-03-10,193,19.4,3.4,0,29
Badrinath,2022-03-11,292,17.5,2.0,0,45
Badrinath,2022-03-12,311,20.8,1.9,0,20
Badrinath,2022-03-13,243,18.9,3.0,0,41
Badrinath,2022-03-14,256,16.0,3.4,1,79
Badrinath,2022-03-15,169,19.0,1.4,1,79
Badrinath,2022-03-16,241,20.6,2.1,2,74
Badrinath,2022-03-17,171,20.9,1.2,0,28
Badrinath,2022-03-18,261,13.7,2.9,2,30
Badrinath,2022-03-19,190,20.5,2.4,3,92
Badrinath,2022-03-20,181,15.7,2.6,1,56
Badrinath,2022-03-21,98,20.8,2.3,1,36
Badrinath,2022-03-22,297,17.7,3.7,0,96
Badrinath,2022-03-23,184,19.8,2.5,2,54
Badrinath,2022-03-24,165,18.5,3.1,1,67
Badrinath,2022-03-25,159,20.9,2.4,1,49
Badrinath,2022-03-26,224,18.1,0.5,2,46
Badrinath,2022-03-27,244,14.5,2.6,0,84
Badrinath,2022-03-28,274,16.5,2.2,0,60
Badrinath,2022-03-29,161,19.4,1.4,0,70
Badrinath,2022-03-30,10,19.4,2.1,1,49
Badrinath,2022-03-31,106,16.0,2.5,0,45
Badrinath,2022-04-01,241,14.7,3.2,1,25
Badrinath,2022-04-02,270,23.9,3.5,0,52
Badrinath,2022-04-03,361,17.5,0.9,2,84
Badrinath,2022-04-04,300,21.3,3.6,1,67
Badrinath,2022-04-05,272,16.0,0.6,4,35
Badrinath,2022-04-06,389,21.8,1.5,0,67
Badrinath,2022-04-07,272,21.6,1.7,1,33
Badrinath,2022-04-08,189,19.7,0.6,0,49
Badrinath,2022-04-09,284,18.3,3.4,2,66
Badrinath,2022-04-10,313,24.9,0.1,1,58
Badrinath,2022-04-11,285,24.7,3.0,2,70
Badrinath,2022-04-12,253,14.5,1.8,1,46
Badrinath,2022-04-13,308,21.0,0.9,0,28
Badrinath,2022-04-14,267,19.8,1.9,0,35
Badrinath,2022-04-15,355,19.2,0.6,0,39
Badrinath,2022-04-16,268,20.2,4.3,2,22
Badrinath,2022-04-17,319,15.2,1.8,1,67
Badrinath,2022-04-18,234,13.6,3.3,2,57
Badrinath,2022-04-19,316,18.2,3.8,1,31
Badrinath,2022-04-20,295,16.2,2.8,0,10
Badrinath,2022-04-21,240,19.1,3.1,1,50
Badrinath,2022-04-22,285,19.0,1.2,1,47
Badrinath,2022-04-23,226,18.9,3.1,0,47
Badrinath,2022-04-24,287,16.3,1.7,1,65
Badrinath,2022-04-25,409,17.5,2.0,1,17
Badrinath,2022-04-26,311,22.5,1.9,0,53
Badrinath,2022-04-27,325,19.3,2.4,4,75
Badrinath,2022-04-28,175,25.5,2.0,0,57
Badrinath,2022-04-29,285,23.0,2.9,3,53
Badrinath,2022-04-30,315,19.4,1.2,1,58
Badrinath,2022-05-01,313,16.5,1.2,0,57
Badrinath,2022-05-02,410,23.0,1.4,0,11
Badrinath,2022-05-03,425,17.2,2.8,1,36
Badrinath,2022-05-04,179,19.4,1.4,0,65
Badrinath,2022-05-05,357,18.8,0.9,0,31
Badrinath,2022-05-06,227,13.3,2.4,2,15
Badrinath,2022-05-07,290,21.6,3.1,0,74
Badrinath,2022-05-08,163,16.2,0.9,0,46
Badrinath,2022-05-09,339,15.2,1.7,0,65
Badrinath,2022-05-10,312,19.6,2.0,0,73
Badrinath,2022-05-11,243,21.1,3.9,0,66
Badrinath,2022-05-12,347,19.6,2.3,0,68
Badrinath,2022-05-13,384,21.0,3.4,0,55
Badrinath,2022-05-14,386,21.2,1.7,0,81
Badrinath,2022-05-15,327,12.0,0.4,0,22
Badrinath,2022-05-16,369,15.3,0.7,0,44
Badrinath,2022-05-17,306,13.9,1.1,0,57
Badrinath,2022-05-18,236,23.6,2.1,0,28
Badrinath,2022-05-19,300,16.8,1.8,0,50
Badrinath,2022-05-20,225,19.7,1.9,0,59
Badrinath,2022-05-21,370,19.2,3.1,1,46
Badrinath,2022-05-22,283,18.8,2.6,0,100
Badrinath,2022-05-23,269,20.6,2.0,1,90
Badrinath,2022-05-24,312,16.3,2.0,0,64
Badrinath,2022-05-25,217,22.2,1.7,0,34
Badrinath,2022-05-26,303,19.3,0.6,0,13
Badrinath,2022-05-27,307,23.0,1.5,0,55
Badrinath,2022-05-28,270,22.0,1.5,0,68
Badrinath,2022-05-29,275,19.4,1.9,0,48
Badrinath,2022-05-30,302,17.3,3.0,0,29
Badrinath,2022-05-31,371,21.2,1.0,0,64
Badrinath,2022-06-01,322,14.1,2.8,0,29
Badrinath,2022-06-02,271,11.6,3.1,0,52
Badrinath,2022-06-03,342,18.4,3.5,0,43
Badrinath,2022-06-04,289,15.4,3.8,0,47
Badrinath,2022-06-05,346,15.1,2.4,0,34
Badrinath,2022-06-06,346,15.8,1.3,0,100
Badrinath,2022-06-07,271,13.5,0.0,0,44
Badrinath,2022-06-08,352,15.0,1.8,0,55
Badrinath,2022-06-09,356,11.9,2.5,0,66
Badrinath,2022-06-10,454,13.6,3.4,0,53
Badrinath,2022-06-11,371,11.6,2.5,0,68
Badrinath,2022-06-12,358,18.8,1.7,0,58
Badrinath,2022-06-13,373,17.5,3.5,0,30
Badrinath,2022-06-14,326,14.5,1.7,0,42
Badrinath,2022-06-15,287,13.9,0.7,0,66
Badrinath,2022-06-16,322,17.2,2.7,0,33
Badrinath,2022-06-17,333,11.5,1.7,0,46
Badrinath,2022-06-18,261,16.0,3.1,0,46
Badrinath,2022-06-19,327,13.9,1.0,0,50
Badrinath,2022-06-20,297,14.9,2.4,1,79
Badrinath,2022-06-21,241,15.0,1.5,0,61
Badrinath,2022-06-22,314,16.6,1.3,0,47
Badrinath,2022-06-23,172,15.6,2.0,1,64
Badrinath,2022-06-24,245,12.3,2.7,0,39
Badrinath,2022-06-25,278,13.2,0.0,0,56
Badrinath,2022-06-26,300,16.4,2.7,1,42
Badrinath,2022-06-27,301,15.1,3.2,0,82
Badrinath,2022-06-28,262,14.0,2.3,0,59
Badrinath,2022-06-29,322,19.9,3.0,1,79
Badrinath,2022-06-30,304,12.8,2.1,0,43
Badrinath,2022-07-01,346,14.8,4.7,0,32
Badrinath,2022-07-02,237,3.2,5.6,0,13
Badrinath,2022-07-03,175,8.5,7.3,0,5
Badrinath,2022-07-04,196,12.5,6.8,0,45
Badrinath,2022-07-05,175,10.8,7.4,0,28
Badrinath,2022-07-06,245,15.9,7.7,0,19
Badrinath,2022-07-07,229,6.8,7.4,0,1
Badrinath,2022-07-08,201,7.9,6.2,0,12
Badrinath,2022-07-09,188,13.1,6.3,0,20
Badrinath,2022-07-10,231,11.9,7.2,1,9
Badrinath,2022-07-11,61,10.3,7.1,0,48
Badrinath,2022-07-12,199,13.7,9.4,0,9
Badrinath,2022-07-13,139,8.4,6.5,0,64
Badrinath,2022-07-14,116,8.5,5.9,0,59
Badrinath,2022-07-15,232,10.9,6.5,0,72
Badrinath,2022-07-16,199,14.3,7.6,1,61
Badrinath,2022-07-17,121,11.6,9.0,0,68
Badrinath,2022-07-18,202,9.7,6.9,0,30
Badrinath,2022-07-19,171,12.3,7.5,0,34
Badrinath,2022-07-20,120,14.8,8.0,0,32
Badrinath,2022-07-21,220,11.4,8.2,0,56
Badrinath,2022-07-22,120,13.2,6.0,0,71
Badrinath,2022-07-23,217,7.9,7.0,0,55
Badrinath,2022-07-24,175,8.8,7.5,0,42
Badrinath,2022-07-25,211,9.2,5.2,0,46
Badrinath,2022-07-26,197,9.9,5.6,0,48
Badrinath,2022-07-27,307,13.0,6.3,0,35
Badrinath,2022-07-28,70,11.1,6.2,0,54
Badrinath,2022-07-29,248,12.8,7.7,0,64
Badrinath,2022-07-30,152,7.9,9.1,1,64
Badrinath,2022-07-31,150,10.2,8.5,0,47
Badrinath,2022-08-01,286,7.7,7.2,0,24
Badrinath,2022-08-02,222,11.2,8.1,0,48
Badrinath,2022-08-03,341,5.3,6.6,0,52
Badrinath,2022-08-04,175,6.8,7.4,1,79
Badrinath,2022-08-05,252,6.2,4.9,0,65
Badrinath,2022-08-06,266,3.1,8.9,0,76
Badrinath,2022-08-07,129,8.7,6.0,1,54
Badrinath,2022-08-08,202,4.5,7.7,0,54
Badrinath,2022-08-09,116,0.0,7.8,0,40
Badrinath,2022-08-10,208,8.6,8.8,0,67
Badrinath,2022-08-11,260,3.4,6.9,0,38
Badrinath,2022-08-12,200,4.8,5.1,0,38
Badrinath,2022-08-13,182,3.5,7.6,0,67
Badrinath,2022-08-14,291,7.3,7.0,0,67
Badrinath,2022-08-15,262,0.4,6.8,0,12
Badrinath,2022-08-16,213,6.1,7.0,0,73
Badrinath,2022-08-17,187,-1.1,6.2,0,89
Badrinath,2022-08-18,205,10.2,7.3,0,49
Badrinath,2022-08-19,186,6.0,9.0,0,81
Badrinath,2022-08-20,212,4.6,7.6,0,32
Badrinath,2022-08-21,125,1.6,8.4,0,21
Badrinath,2022-08-22,205,4.7,5.3,1,21
Badrinath,2022-08-23,244,3.7,6.3,0,44
Badrinath,2022-08-24,279,8.6,8.5,2,58
Badrinath,2022-08-25,109,3.1,7.3,0,11
Badrinath,2022-08-26,283,5.8,7.0,0,35
Badrinath,2022-08-27,203,5.3,8.4,0,64
Badrinath,2022-08-28,213,3.0,8.2,0,55
Badrinath,2022-08-29,189,8.9,7.9,0,41
Badrinath,2022-08-30,101,6.0,8.5,0,76
Badrinath,2022-08-31,220,2.2,7.2,0,53
Badrinath,2022-09-01,270,4.0,0.5,0,64
Badrinath,2022-09-02,241,4.3,0.7,1,56
Badrinath,2022-09-03,301,4.9,2.1,0,50
Badrinath,2022-09-04,386,0.4,1.5,0,46
Badrinath,2022-09-05,423,-2.7,1.1,0,47
Badrinath,2022-09-06,263,1.0,0.8,0,37
Badrinath,2022-09-07,345,-0.2,1.2,0,73
Badrinath,2022-09-08,352,-1.6,2.3,1,6
Badrinath,2022-09-09,390,0.1,1.3,0,10
Badrinath,2022-09-10,213,-0.5,0.0,0,77
Badrinath,2022-09-11,188,1.6,1.3,0,37
Badrinath,2022-09-12,365,1.9,2.6,0,40
Badrinath,2022-09-13,357,3.4,1.9,0,30
Badrinath,2022-09-14,283,4.0,4.0,0,65
Badrinath,2022-09-15,288,-3.8,2.0,0,46
Badrinath,2022-09-16,262,-1.0,4.8,0,16
Badrinath,2022-09-17,350,1.9,1.1,0,77
Badrinath,2022-09-18,221,1.7,2.0,0,72
Badrinath,2022-09-19,325,-7.1,2.3,0,53
Badrinath,2022-09-20,351,3.1,1.6,0,69
Badrinath,2022-09-21,307,4.4,0.6,0,53
Badrinath,2022-09-22,282,1.8,2.8,1,44
Badrinath,2022-09-23,375,-4.0,2.0,0,57
Badrinath,2022-09-24,253,1.0,0.5,0,70
Badrinath,2022-09-25,265,-2.9,0.0,1,54
Badrinath,2022-09-26,310,-5.1,1.8,0,70
Badrinath,2022-09-27,349,6.9,2.3,0,10
Badrinath,2022-09-28,308,0.5,2.1,0,74
Badrinath,2022-09-29,296,0.7,3.0,0,69
Badrinath,2022-09-30,312,-0.4,2.8,0,39
Badrinath,2022-10-01,338,-2.6,3.0,1,25
Badrinath,2022-10-02,344,2.6,0.9,2,54
Badrinath,2022-10-03,260,-2.4,1.4,1,21
Badrinath,2022-10-04,362,-0.1,1.1,3,33
Badrinath,2022-10-05,324,-3.3,4.2,0,39
Badrinath,2022-10-06,389,0.2,2.6,1,65
Badrinath,2022-10-07,305,2.6,3.1,3,60
Badrinath,2022-10-08,435,-2.2,2.5,1,68
Badrinath,2022-10-09,438,-1.0,1.4,1,61
Badrinath,2022-10-10,292,2.8,3.5,0,48
Badrinath,2022-10-11,313,-0.1,1.3,2,45
Badrinath,2022-10-12,315,2.5,0.7,3,38
Badrinath,2022-10-13,346,-6.1,2.2,2,100
Badrinath,2022-10-14,257,-3.5,2.5,0,60
Badrinath,2022-10-15,381,-1.4,1.3,2,61
Badrinath,2022-10-16,302,2.0,2.4,0,72
Badrinath,2022-10-17,293,5.3,1.8,1,59
Badrinath,2022-10-18,237,-2.8,2.3,1,58
Badrinath,2022-10-19,272,0.9,2.2,0,24
Badrinath,2022-10-20,334,3.2,3.3,1,60
Badrinath,2022-10-21,324,0.1,1.9,0,69
Badrinath,2022-10-22,313,-2.2,1.5,0,50
Badrinath,2022-10-23,201,4.1,0.9,5,50
Badrinath,2022-10-24,294,-1.1,2.2,1,44
Badrinath,2022-10-25,319,-1.6,2.3,0,6
Badrinath,2022-10-26,232,0.9,2.7,0,53
Badrinath,2022-10-27,336,1.4,1.8,0,25
Badrinath,2022-10-28,319,2.5,2.5,0,44
Badrinath,2022-10-29,348,-3.3,1.5,3,56
Badrinath,2022-10-30,306,-2.7,2.6,1,63
Badrinath,2022-10-31,153,-1.3,3.5,4,82
Badrinath,2022-11-01,276,2.7,3.8,0,75
Badrinath,2022-11-02,262,2.4,0.2,0,22
Badrinath,2022-11-03,433,3.9,2.2,2,70
Badrinath,2022-11-04,297,2.9,0.4,0,68
Badrinath,2022-11-05,320,3.6,2.1,1,57
Badrinath,2022-11-06,332,-7.1,0.6,2,13
Badrinath,2022-11-07,284,1.6,0.2,1,27
Badrinath,2022-11-08,301,3.0,1.3,0,40
Badrinath,2022-11-09,279,2.1,3.6,1,26
Badrinath,2022-11-10,302,0.7,0.1,0,40
Badrinath,2022-11-11,285,-2.0,2.7,0,65
Badrinath,2022-11-12,253,-2.6,1.8,0,58
Badrinath,2022-11-13,319,3.2,1.6,0,62
Badrinath,2022-11-14,245,7.4,2.0,1,59
Badrinath,2022-11-15,295,3.9,3.1,1,9
Badrinath,2022-11-16,271,1.4,1.3,0,69
Badrinath,2022-11-17,320,2.2,2.7,1,51
Badrinath,2022-11-18,312,2.0,1.0,0,61
Badrinath,2022-11-19,317,-0.0,1.6,0,51
Badrinath,2022-11-20,344,-5.4,2.7,1,79
Badrinath,2022-11-21,257,2.7,1.1,1,53
Badrinath,2022-11-22,270,2.9,0.0,1,32
Badrinath,2022-11-23,314,2.9,2.1,1,100
Badrinath,2022-11-24,263,2.7,0.9,0,61
Badrinath,2022-11-25,346,6.7,2.7,1,59
Badrinath,2022-11-26,286,1.6,1.1,1,55
Badrinath,2022-11-27,295,5.8,1.9,1,30
Badrinath,2022-11-28,311,5.4,4.1,1,49
Badrinath,2022-11-29,291,2.7,1.2,2,66
Badrinath,2022-11-30,263,0.9,1.3,0,42
Badrinath,2022-12-01,126,4.5,2.2,0,64
Badrinath,2022-12-02,178,8.2,2.5,0,55
Badrinath,2022-12-03,296,8.6,1.5,0,47
Badrinath,2022-12-04,181,2.6,2.3,1,25
Badrinath,2022-12-05,185,5.9,2.7,0,16
Badrinath,2022-12-06,319,3.6,1.3,1,61
Badrinath,2022-12-07,183,7.4,3.0,0,56
Badrinath,2022-12-08,309,3.5,0.8,2,18
Badrinath,2022-12-09,163,7.0,3.9,0,42
Badrinath,2022-12-10,172,5.1,2.9,0,21
Badrinath,2022-12-11,203,6.0,2.6,0,38
Badrinath,2022-12-12,183,6.6,1.3,1,52
Badrinath,2022-12-13,187,4.4,1.9,0,46
Badrinath,2022-12-14,160,5.2,2.4,1,39
Badrinath,2022-12-15,224,9.7,3.2,0,40
Badrinath,2022-12-16,287,7.6,2.7,0,9
Badrinath,2022-12-17,207,2.2,1.4,0,84
Badrinath,2022-12-18,180,11.0,2.8,0,26
Badrinath,2022-12-19,229,-0.3,0.5,1,59
Badrinath,2022-12-20,147,0.9,0.3,0,90
Badrinath,2022-12-21,267,3.4,0.0,0,67
Badrinath,2022-12-22,240,9.1,2.4,0,65
Badrinath,2022-12-23,256,4.4,2.8,1,36
Badrinath,2022-12-24,200,1.5,2.1,0,59
Badrinath,2022-12-25,152,1.5,2.2,0,36
Badrinath,2022-12-26,333,3.9,1.3,1,43
Badrinath,2022-12-27,253,7.5,1.5,0,59
Badrinath,2022-12-28,169,-0.3,2.1,0,35
Badrinath,2022-12-29,148,6.9,3.3,0,98
Badrinath,2022-12-30,238,3.9,1.5,0,43
Badrinath,2022-12-31,203,6.1,3.7,0,21
Badrinath,2023-01-01,271,9.5,2.5,0,41
Badrinath,2023-01-02,276,8.1,0.5,0,30
Badrinath,2023-01-03,170,10.0,2.1,0,28
Badrinath,2023-01-04,102,5.7,1.8,0,70
Badrinath,2023-01-05,239,7.0,2.1,0,65
Badrinath,2023-01-06,139,9.7,2.6,0,46
Badrinath,2023-01-07,164,8.6,3.0,1,49
Badrinath,2023-01-08,92,14.4,0.0,0,73
Badrinath,2023-01-09,163,7.9,2.4,0,62
Badrinath,2023-01-10,216,13.0,2.0,0,11
Badrinath,2023-01-11,255,7.9,0.0,1,63
Badrinath,2023-01-12,215,8.8,2.1,1,87
Badrinath,2023-01-13,213,6.3,1.9,0,92
Badrinath,2023-01-14,166,11.9,3.0,1,50
Badrinath,2023-01-15,209,12.8,4.2,0,66
Badrinath,2023-01-16,174,7.7,1.3,0,30
Badrinath,2023-01-17,220,10.5,1.6,0,61
Badrinath,2023-01-18,204,5.4,2.0,0,60
Badrinath,2023-01-19,175,12.3,1.6,0,44
Badrinath,2023-01-20,74,8.9,1.7,0,40
Badrinath,2023-01-21,227,14.8,0.8,0,64
Badrinath,2023-01-22,171,7.9,0.5,1,45
Badrinath,2023-01-23,266,14.0,2.4,0,81
Badrinath,2023-01-24,238,13.7,2.2,0,78
Badrinath,2023-01-25,225,7.7,2.6,0,47
Badrinath,2023-01-26,239,10.8,0.9,1,100
Badrinath,2023-01-27,209,10.8,3.3,0,100
Badrinath,2023-01-28,195,14.7,2.9,0,64
Badrinath,2023-01-29,148,8.1,3.5,0,73
Badrinath,2023-01-30,212,16.9,2.1,0,91
Badrinath,2023-01-31,198,8.6,3.0,0,55
Badrinath,2023-02-01,260,16.2,2.2,1,89
Badrinath,2023-02-02,240,13.8,1.9,0,44
Badrinath,2023-02-03,137,11.2,1.8,0,23
Badrinath,2023-02-04,238,22.8,1.0,0,30
Badrinath,2023-02-05,252,17.9,3.2,1,54
Badrinath,2023-02-06,269,16.7,4.0,2,48
Badrinath,2023-02-07,140,8.9,1.8,0,32
Badrinath,2023-02-08,150,14.7,2.4,0,8
Badrinath,2023-02-09,182,15.6,2.2,0,11
Badrinath,2023-02-10,274,15.1,2.3,1,50
Badrinath,2023-02-11,161,18.5,1.4,0,45
Badrinath,2023-02-12,144,14.3,3.2,0,67
Badrinath,2023-02-13,180,19.1,1.4,0,44
Badrinath,2023-02-14,198,17.8,2.3,0,36
Badrinath,2023-02-15,220,16.3,2.9,0,33
Badrinath,2023-02-16,245,10.4,1.6,0,54
Badrinath,2023-02-17,249,15.4,0.6,1,66
Badrinath,2023-02-18,260,13.3,2.7,0,76
Badrinath,2023-02-19,213,15.6,1.9,0,56
Badrinath,2023-02-20,127,14.5,2.0,1,51
Badrinath,2023-02-21,167,12.0,3.1,0,56
Badrinath,2023-02-22,256,12.9,0.5,0,72
Badrinath,2023-02-23,269,19.1,2.1,1,44
Badrinath,2023-02-24,190,15.5,1.7,0,32
Badrinath,2023-02-25,137,12.5,2.9,1,33
Badrinath,2023-02-26,186,19.4,3.2,0,20
Badrinath,2023-02-27,209,12.0,3.3,1,32
Badrinath,2023-02-28,129,13.0,0.6,0,70
Badrinath,2023-03-01,73,19.2,1.0,0,45
Badrinath,2023-03-02,230,21.9,1.3,1,60
Badrinath,2023-03-03,213,19.6,0.0,1,37
Badrinath,2023-03-04,335,25.5,2.3,4,79
Badrinath,2023-03-05,194,20.8,1.7,0,41
Badrinath,2023-03-06,264,16.4,1.8,1,67
Badrinath,2023-03-07,131,22.5,1.5,0,37
Badrinath,2023-03-08,253,17.5,0.4,2,43
Badrinath,2023-03-09,172,26.7,1.6,1,82
Badrinath,2023-03-10,111,20.5,2.6,1,57
Badrinath,2023-03-11,171,17.3,2.3,3,49
Badrinath,2023-03-12,272,15.3,1.3,2,33
Badrinath,2023-03-13,230,19.0,2.9,0,90
Badrinath,2023-03-14,184,15.7,0.8,0,28
Badrinath,2023-03-15,151,20.1,1.7,2,43
Badrinath,2023-03-16,245,19.8,0.0,0,38
Badrinath,2023-03-17,205,15.7,2.1,2,61
Badrinath,2023-03-18,168,22.3,2.0,0,32
Badrinath,2023-03-19,165,22.5,2.9,1,41
Badrinath,2023-03-20,226,14.0,1.2,1,77
Badrinath,2023-03-21,244,15.7,2.8,0,53
Badrinath,2023-03-22,192,17.2,2.3,1,49
Badrinath,2023-03-23,238,22.1,2.1,0,81
Badrinath,2023-03-24,364,11.7,1.6,2,60
Badrinath,2023-03-25,193,20.9,2.4,1,24
Badrinath,2023-03-26,205,14.2,2.5,1,36
Badrinath,2023-03-27,267,18.6,2.4,2,50
Badrinath,2023-03-28,144,18.6,3.8,1,80
Badrinath,2023-03-29,152,16.8,2.0,1,60
Badrinath,2023-03-30,213,17.4,1.0,0,79
Badrinath,2023-03-31,192,19.0,1.8,0,64
Badrinath,2023-04-01,262,26.2,3.9,1,73
Badrinath,2023-04-02,266,24.4,1.9,1,53
Badrinath,2023-04-03,295,21.0,0.1,2,37
Badrinath,2023-04-04,318,23.3,1.9,1,38
Badrinath,2023-04-05,265,19.9,2.6,1,16
Badrinath,2023-04-06,274,17.4,2.3,1,42
Badrinath,2023-04-07,258,18.3,2.8,0,77
Badrinath,2023-04-08,219,21.6,2.2,1,32
Badrinath,2023-04-09,305,14.6,1.0,1,38
Badrinath,2023-04-10,286,16.9,1.0,0,59
Badrinath,2023-04-11,346,21.5,2.2,2,53
Badrinath,2023-04-12,230,18.4,2.3,3,51
Badrinath,2023-04-13,324,17.6,2.9,0,46
Badrinath,2023-04-14,374,16.4,1.7,1,28
Badrinath,2023-04-15,302,22.5,0.6,1,61
Badrinath,2023-04-16,252,23.7,1.7,0,67
Badrinath,2023-04-17,291,18.8,1.2,2,53
Badrinath,2023-04-18,404,20.6,2.7,1,67
Badrinath,2023-04-19,257,24.9,1.5,0,22
Badrinath,2023-04-20,282,17.6,2.5,0,14
Badrinath,2023-04-21,347,19.1,2.0,1,72
Badrinath,2023-04-22,337,23.6,1.3,0,72
Badrinath,2023-04-23,228,20.0,1.0,2,34
Badrinath,2023-04-24,339,22.3,2.0,1,9
Badrinath,2023-04-25,280,17.0,0.1,2,56
Badrinath,2023-04-26,246,24.4,1.0,2,78
Badrinath,2023-04-27,246,21.4,1.3,2,38
Badrinath,2023-04-28,333,18.0,1.1,1,65
Badrinath,2023-04-29,397,19.8,2.5,1,61
Badrinath,2023-04-30,422,23.7,2.9,1,71
Badrinath,2023-05-01,356,15.7,2.8,0,52
Badrinath,2023-05-02,372,18.5,1.4,0,58
Badrinath,2023-05-03,221,19.5,1.8,0,50
Badrinath,2023-05-04,228,19.9,2.6,0,100
Badrinath,2023-05-05,297,16.1,2.4,0,16
Badrinath,2023-05-06,172,14.3,2.3,0,43
Badrinath,2023-05-07,317,17.3,1.3,1,48
Badrinath,2023-05-08,302,22.4,1.8,0,87
Badrinath,2023-05-09,373,21.1,2.4,1,64
Badrinath,2023-05-10,257,16.3,2.2,0,32
Badrinath,2023-05-11,328,25.9,0.1,0,70
Badrinath,2023-05-12,358,21.7,1.9,1,54
Badrinath,2023-05-13,307,17.5,1.5,1,36
Badrinath,2023-05-14,291,22.3,1.1,0,71
Badrinath,2023-05-15,232,19.7,2.6,0,28
Badrinath,2023-05-16,335,20.7,3.1,0,44
Badrinath,2023-05-17,277,19.7,2.2,0,61
Badrinath,2023-05-18,311,18.7,2.3,0,55
Badrinath,2023-05-19,301,17.8,1.7,0,51
Badrinath,2023-05-20,241,14.0,2.9,1,64
Badrinath,2023-05-21,271,21.3,2.1,0,28
Badrinath,2023-05-22,260,23.1,1.8,0,22
Badrinath,2023-05-23,385,23.9,1.3,0,56
Badrinath,2023-05-24,270,13.2,0.7,0,54
Badrinath,2023-05-25,296,17.2,0.7,0,17
Badrinath,2023-05-26,313,17.7,1.1,0,37
Badrinath,2023-05-27,291,19.4,0.2,0,77
Badrinath,2023-05-28,366,12.6,1.9,0,67
Badrinath,2023-05-29,287,18.9,1.4,0,36
Badrinath,2023-05-30,264,17.3,3.9,0,53
Badrinath,2023-05-31,263,18.8,3.5,0,68
Badrinath,2023-06-01,175,14.4,2.3,0,24
Badrinath,2023-06-02,280,15.5,2.6,0,71
Badrinath,2023-06-03,251,13.7,2.9,0,91
Badrinath,2023-06-04,274,12.1,2.1,0,82
Badrinath,2023-06-05,325,13.4,1.3,0,6
Badrinath,2023-06-06,209,17.7,0.8,0,21
Badrinath,2023-06-07,326,13.8,2.5,0,20
Badrinath,2023-06-08,270,13.7,1.6,1,39
Badrinath,2023-06-09,312,14.1,1.3,0,65
Badrinath,2023-06-10,270,18.0,2.1,0,47
Badrinath,2023-06-11,96,12.5,2.3,0,81
Badrinath,2023-06-12,297,16.4,1.9,0,30
Badrinath,2023-06-13,252,17.2,1.8,0,42
Badrinath,2023-06-14,263,18.2,1.2,1,84
Badrinath,2023-06-15,310,13.0,1.1,0,27
Badrinath,2023-06-16,278,14.1,1.6,0,43
Badrinath,2023-06-17,287,15.3,2.0,0,35
Badrinath,2023-06-18,375,9.5,0.9,0,84
Badrinath,2023-06-19,281,17.0,0.9,0,48
Badrinath,2023-06-20,370,17.2,3.1,0,46
Badrinath,2023-06-21,390,14.5,1.3,1,43
Badrinath,2023-06-22,174,17.7,3.6,0,32
Badrinath,2023-06-23,379,12.5,2.9,0,8
Badrinath,2023-06-24,236,15.5,1.5,1,70
Badrinath,2023-06-25,293,12.2,1.7,0,74
Badrinath,2023-06-26,321,13.8,2.6,1,67
Badrinath,2023-06-27,222,16.0,2.6,0,56
